,id,date,title,content
7389,jg******,2017.08.11,콜센터 전화번호는?,연락처. 문의. 전화번호는?도대체 어디로 전화문의 가능한지요
7390,po******,2017.08.11,숭실대학교 근방 따릉이 설치해주세요,숭실대학교 근방 따릉이 설치해주세요 어떤민원에 의해 설치가 취소되었는지는 모르겠으나 유동인구도 많고 많이 이용할 것 같은데 설치부탁드립니다. 맞은편 상도엠코 아파트쪽에 해주셔도 될 것 같습니다. 꼭 부탁드려요!
7391,m4****,2017.08.11,흑석역1번출구는 도대체 언제?,지난 6월말 오픈한다고 하더니아직도 오픈하지 않았네요도대체 언제 오픈합니까? 시민과의 약속을 이렇게 어겨도됩니까?
7392,is****,2017.08.11,자전거 안장 가라앉는 문제,"안장 높낮이 조절 레버의 결속력이 약한것 같습니다. 65kg체중인데, 도로의 약간 울퉁불퉁한 구간에서 안장이 한번 가라 앉았습니다. 결속상태 확인 했었구요. 다 좋은데 약간의 개선이 필요한거 같아 건의드립니다."
7393,db*******,2017.08.11,중계동 은행사거리,중계동 은행사거리에 거치대는 만들어 놓은지 꽤 됐는데 왜 자전거가 배치되지도 않고 시스템 도입이 안 이루어지고 있는 건가요?? 언제쯤 되나요?
7394,yo****,2017.08.11,강서도서관 따릉이 신청이요!,"따릉이 설치했다가 없어졌길래  강서도서관 측에 문의를 했거든요---------------------------------------------------- 안녕하십니까. 서울특별시교육청강서도서관 행정지원과입니다. 민원인께서는 따릉이 설치 관련하여 문의를 하셨습니다. 서울자전거 따릉이는 서울특별시에서 진행하는 사업입니다. 따릉이 대여소는 서울특별시가 관리하고 있으며, 24시간 상시 개방되어 있는 공간에 설치되어 있습니다. 우리도서관은 평일 7시부터 23시까지 개방하고 있으며, 24시간 개방이 필요한 따릉이 설치 장소로 적합하지 않다고 판단하였습니다. 지난 4월 서울시 측에서 도서관과 협의없이 일방적으로 시설물 설치를 하였으며, 현재는 다른 곳으로 이전된 상태입니다. 현재 우리도서관에서는 도서관 내부에 따릉이 설치를 고려하고 있지 않습니다. 기타 따릉이 관련 문의는 서울특별시 자전거정책과로 문의 부탁드립니다. 감사합니다.------------------------------------------------------ 보니까 도서관 내부에는 설치가 어렵다니까  강서도서관 앞에 이상하고 쓸대 없어 보이는 방범초소 하나 있어요 이거 없어고 여기다가 따릉이 설치하면 안되나요???? 강서도서관 따릉이 꼭 좀 설치해주세요!! 저만 바라는게 아니에요 저거 물어본 사람도 저 아니고 다른 사람이구요!! 그리고 꼭 24시간 개방 장소에만 따릉이 설치해야하나요?? 강서도서관 운영시간 07~23시 이렇게만 이용해도 괜찮을거 같은데요!!"
7395,fg*****,2017.08.10,금천 갑을그레이트밸리 오픈일,금천구 갑을그레이트밸리 앞에 시설은 들어와 있던데 테이프로 묶여있어 사용할 수가 없습니다. 금천구청 관련과에 문의했을 땐 7월 중엔 된다해서 기다렸는데 8월 중순이 다 되어가는데도 아직도 오픈을 안하네요. 언제 되나요?
7396,mn****,2017.08.10,환불바람,돈은 엄청 빠르게 빠져나가면서 자전거 탈려고하니 인식을못하네요 너무 열불이납니다 당장 환불해주시길
7397,co*****,2017.08.10,보문역 신설,안녕하십니까^^보문역에도 자전거대여소를 만들어주십시요 부탁합니다보문역근처에사는데 자전거로 환승하려고합니다 다른데는 많은데 보문동 주변에는 별로없어서 자전거 이용이 불편합니다 보문역에도 자전거대여소를 만들어주십시요 부탁합니다
7398,23******,2017.08.10,403 부엉이공원,연간회원권 이용잔데요 403 부엉이공원 출근시간에 일주일째 잔차가 없어요...자출안하는 날은 버스로 와서 잔차환승하는데 이용하려하면 잔차가 한대도 없어요. 이번주는 날이더워 1주일내내 버스출근했는데 한번도 한개도 없었어요. 이런4ㅕㅇ우 보상규정 없나요?
7399,bi**********,2017.08.10,내위치기반 대여소 찾기,내위치가반 대여소 찾기 기능은 도대체 언제 되는거에요.  이게 어려운 건가요?
7400,We*****,2017.08.10,강서구 마곡지구 서비스 확대 건의 드려요,"마포에 살 때 부터 따릉이 애용자입니다마곡지구로 이사 왔는데, 마포보다 더욱 쭉 뻗은 길과 평탄한 지형이 따릉이 활용에 딱 좋은데 최근 조성된 주택단지라 그런지 따릉이가 전혀 없어요 ㅠㅠ발산까지만 있고 ㅠㅠ 서울시에서 따릉이 서비스 지역을 크게 확장한다는 소식을 뉴스에서 들었는데요, 마곡지역에 확장 검토가 있는지 궁금하네요아직 없다면 꼭 검토해 주시길 바랄게요.여기는 띄엄띄엄 있는 지하철역과 버스역 때문에, 대중교통 이용 시 도보 거리가 상당합니다. 앞으로 입주민과 입주사도 계속 늘기만 할 지역인데 분명 마을버스 노선 신설 민원이 뒤따를 것이라 봅니다. 마을버스 보다  따릉이가 공기오염도 줄이고 교통환경 개선 효과도 뛰어난 교통수단이기 때문에 저는 꼭 따릉이가 본격적으로 마곡지역에 들어왔으면 좋겠어요 특히 지금은 주민 편의 시설이나 근린생활시설이 너무나 부족한데, 발산에서 김포공항 지역까지 쭉 따릉이를 확장시킨다면, 중간에 있는 지역 시장이 살아 나고 새로 생겨나는 상권도 빨리 정착되어 주민 생활 편의 향상에 크게 도움이 되지 않을까요?"
7401,ma****,2017.08.09,8/9일 반납 했는데 ,반납 해서 옆에 초록색 락도 걸렸길래 된줄 알았는데 나중에 미반납으로 문자왔길래 다시 나와서 버튼 누르니까 그제야 반납됐다하네요 이거 돈받아가면 생양아치입니다 미반납 지워주세요 뭔 미반납입니까 락 다걸렸는데 인식못하면 기계잘못이지
7402,su*******,2017.08.09,강북구 우이동 따릉이 설치건,안녕하세요. 따릉이 이용자인데요.  강북구 우이동 성원아파트 근처에 따릉이는 언제쯤 설치가 완성되나요? 현재는 자전거 거치대만 설치되어 있네요.
7403,mj*****,2017.08.09,따릉이 잠금장치에 자꾸 무릎이 부딪혀요 ㅠㅠ,하루에 이십분정도 따릉이를 이용하고 있습니다! 정말 다 좋은데 자전거랑 정류장이랑 연결하는 잠금장치 부분에 자꾸 무릎이 부딪혀서 멍이 듭니다. 일부러 의식하고서 다리를 벌리고 타야지 한번 정신 놓으면 또다시 부딪히고 한번 부딪힌데 다시 부딪히고... 무릎이 남아나질 않아요 ㅜㅠ  이미 멍든데 다시 부딪히니 너무 아픕니다. 잠금장치에 부드러운 보호대나 뭔가 무릎을 보호할만한 대책이 있으면 좋겠어요.  감사합니다!!
7404,ju*****,2017.08.09,자양4동 따릉이 대여소 설치 건의,"안녕하세요 따릉이를 열심히 이용중인 서울시민입니다 요즘에 따릉이를 타고 여기저기 다니다보면 따릉이대여소도 부익부빈익빈이더라구요ㅠㅠ 따릉이가 집중되어있는곳에는 몇십미터 간격으로 여러곳인데 제가 사는 자양4동에는 유동인구와 지역주민이 많음에도 불구하고 단 한 곳도 없습니다 ㅠㅠ 바로 옆인 뚝섬,성수역은 지하철 역 인근에만 몇 개씩인데 새롭게 설치중인 대여소가 또 한곳 있더라구요 근데 자양4동 건대입구 지하철 인근에는 유동인구에 비해 따릉이 대여소가 적은지 의문스럽습니다 ㅠㅠ 최근에 생긴 자양4동힐링센터쪽이나 커먼그라운드 인근에 설치 희망합니다!! 감사합니다"
7405,em*****,2017.08.09,특정 장소 집중현상 해소 및 비용절감 방안,퇴근시각 이후 지하철역사 근처의 대여소에는 자전거가 하나도 남아있지않아서 생각해보니 지하철에서 내린 승객들이 자신의 집까지 타고 가서 집근처의 대여소에 반납을 하는것으로 생각됩니다. 아파트 근처의 대여소에는 자전거가 가득있더라구요. 해서 서울시 자전거 운영 취지가 출퇴근용이 아니라면 현재 방식에 문제가있다고생각되며 그 해결방안으로 가격에 차등을 두어 적체를 분산시키는 방법을 제안드립니다. 예를들면 특정시간대 특정 루트의 양 방향 비중이 크게 차이나는경우 그 양에 비례하여 결제금액을 조정한다면 가격차이를 두어 한쪽에만 자전거가 적체되는것을 막아서 필요한 사람에게 사용될 수 있지 않을까요? 자전거를 분배하는 인력과 비용면에서도 획기적인 절감 효과가 있을것으로 생각됩니다.
7406,ch*****,2017.08.09,대여소 오픈 예정일,강남구 주변에 대여소 설치가 많이 진행중인 것 같습니다.오픈 예정일이 언제지 알 수 없을까요? 강남구 두산빌딩 앞 대여소강남구 건설회관 앞 대여소 등등
7407,rm****,2017.08.08,2인 단체권 환불,"2인 단체권 사용하지 않겠습니다,정기권 구매했어요. 2000원 환불해주세요~^-^"
7408,KI*****,2017.08.08,이미 사용중,이미사용중이거나 등록된 이용권이 있습니다하면서 빌릴수가 없는데 어떻게 된거죠
7409,so*****,2017.08.08,강서도서관 설치 문의 및 제발 설치요청 ,"강서도서관 공사 전, 도서관 정원에 서울시자전거 따릉이 시설이 생겨있어서인근 이웃들과 다 함께 기뻐했습니다. 개관과 함께 서비스가 시작되기를 기대하고 있었는데왜 없어졌는지. 이유가 무엇인가요?수요도 정말 많을 것이고 시민들이 편리하게 사용했을텐데... 양천도서관, 가양도서관 등 여타 수많은 도서관 바로앞에 따릉이가 있습니다.서울 시립인 강서 도서관에도 꼭 설치가 되었으면 합니다.  설치를 요청 및 건의드립니다."
7410,ju******,2017.08.08,서울시 노원구 월계미성아파트 정거장 앞 자전거 대여소,서울시 노원구 월계미성아파트 정거장 앞 자전거 대여소가 설치는 완료 되었는데 정확히 언제부터 사용가능한건가요?? 아직도 사용할 수 없다는 글이 써져있어서요ㅠㅠ 답변 부탁드려요~
7411,wj*****,2017.08.08,따릉이 추가대여소 요청,부암동에 하나도없어요.자하문터널입구쪽에 설치하면 많은사람들이 이용할 수 있을것같아요 일단 그곳은 지하철도없어서 경복궁역까지 따릉이 이용하는사람도 많을것같구용
7412,k1****,2017.08.08,환승마일리지 관련재문의,제 회원정보에 분명 환승카드 등록이 5월 8일 등록이라고 되어있는데 도대체 무슨 정보를 보시고 6월 18일에 환승카드 등록되어서 이전 사용에 대한 적립이 안되었다고 하시는지요?  증거로 환승카드 등록 창에 나와있는 날짜 스크린샷으로 백업해놨으니 혹여나 정보 변경하실 생각 마시고 답변 부탁드립니다.
7413,pj*****,2017.08.08,대여소추가,타임스퀘어 근처나 센트럴푸르지오시티 앞에 대여소 설치를 건의드립니다  유동인구도 많고 주위에 오피스텔도 많아서 여의도로 출퇴근하거나 레져용으로 자전거를 이용하려는 사람들이 많습니다 특히 영등포 일대 차량이 혼잡해서 자전거 대여소를 설치하면 시민들의 교통불편 해소에도 큰 도움이 될 것입니다
7414,in****,2017.08.08,아침부터 성질나서 글 올립니다,"저번에도 건의했다시피 DMC역 9번 출구 대여소의 따릉이 댓수를 증설해달라고 요청했음에도 계획만 있다뿐이지 아무런 반응도 없는 실정입니다. 이런 이유로 출근길 도중에 예약하지 않는 이상 따릉이를 이용한다는 것은 정말 하늘에 별따는 확률과 동일하다고 봅니다. 오늘도 여느 때와 같이 예약을 시도하였고 겨우 1대를 예약할 수 있었습니다. 그러나 이윽고 예약중임에도 대여되었다는 문자가 왔고 고객센터에 문의를 하니자신들이 처리할 수 없는 부분이라고 응대하였고 대여한 상대가 반납할 때까지 이용할 수 없다고 양해를 구했습니다. 제가 말하고 싶은 것은 두가지입니다. 1. 예약하지 않고서는 따릉이를 이용할 수 없을 정도의 이용률을 보이는 대여소인 것을 인식하기위해 실사조사를 통해 증설계획을 세우고 해당 대여소에 증설 계획안을 세울 것 2. 예약하였음에도 간혹 카드로 대여가 가능하다는 답변같지 않은 답변마시고, 또한 따릉이 본인 인증이 (예약일 경우) 단순 1234 4가지 숫자로 4자리 조합하는 단순한 인증말고 더 강화된 보안방식으로 변경을 요구합니다. 오늘같은 경우 대여한 인원이 반납하였기에 망정이지 해당 인원이 제가 예약한 자전거를 반납하지않아 분실처리 되었을 경우 누구한테 책임을 물었을지 충분이 상상이 가고, 본인이 아님에도 대여가 가능하다는 사실에도 분노하였고 하루에 1번 이용하는 따릉이를 정상적으로 이용하지 못했다는 사실에도 분노하였고 책임능력이 없는 상담사의 권한에 대해서도 화가 납니다. 물론 오늘 응대해주신 상담사님께 짜증낸 점은 죄송스럽게 생각하지만따릉이 이용환경을 생각하자면 글을 쓰는 지금고 너무나도 화가납니다. 단순히 기계적인 답변하려면 답변하지마세요. 그럴 경우 서울시에도 민원을 넣어 시정요청할 것입니다. 수고하십시오"
7415,wi********,2017.08.07,뜬금없이 초과 문자오네요,8월 7일 6시 40분경에 잠실역 6번 출구에서 빌려서 서빙고동 주민센터까지 3개월동안 항상 오는 길이기때문에 40~45분정도 후에 도착해 반납을 했는데 거치대에 걸고 문자를 보니까 몇분까지 반납하라는 문자가 왔습니다 제가 잘 못 꽂았나 하고 확인해봤지만 분명 제대로 꽂혀있고 빠지지 않아서 지난번과(제 글 검색시 확인 가능합니다 거치 후에 연체되었다는 문자를 받아서 과금에 대해 상담 후 환불받았습니다) 똑같은 상황이라 생각했습니다 그리고나서 8시 11분에 반납했다는 문자가 오면서 또 과금이 되었습니다 도대체 3개월동안 꾸준히 이용하면서 2번이나 문자가 오류나는 상황에는 확실한 시스템 점검이 필요할 듯 합니다 정말 편리하고 유용한 서울의 따릉이 이미지에서 점점 불신이 생기고 다음 이용권은 끊지 말아야겠다는 생각이 듭니다 지난번에는 문자가 남아있어 캡쳐본으로 환불받았지만 이번에는 애초에 반납문자가 안와서 환불받을수나 있을지 모르겠습니다 그리고 오류로 과금되는것이 무서워서 더이상 이용할 수 있을지 모르겠습니다 문자 시스템 점검 제대로 부탁드립니다
7416,br******,2017.08.07,SPB-04897 고장신고,뒷바퀴 공기압이 낮음. 공기 보충 필요.
7417,wa****,2017.08.07,경고:이용자들을 위한 조언;2시간 이용권 변경 시 유의저! 전화하기전 더상세히 공지사항 알아볼 필요잇음,"1년 정기권이용자입니다작년3월부타 이용해  8월이면  6개월차입니다최근 2시간제가생긴걸 알고 변경신청하고 안내대로만원을 낸후...  50% 사용이후엔5천원입금이란걸알앗습니다4월25일공지에 나와잇다며..,,  맞네요 하지만 전화시 공지사항읽어보란 말 한마디 해줫다면 어땟을까???  한달차이로 두배되는 돈을 입금한가네요  얼마나 이용자편의를 생각하며 전화업무를하는건가 반성해보사길 바랍니다 그리고 변경전 공지사항 필독하시길 자신의권리는 자기가 지켜야함을 다시 느끼게됩니다"
7418,no*****,2017.08.07,염치없다 진짜...,개편되고 ui도 똑같고 편해진건 하나도 없고만 설치 문의할때는 하반기 의견 반영하겠다 하더니 이제와서 설치관련은 구청의견을 우선한다니공무원이 타고 일하나요? 이용하는 시민의견은 듣지도 않고 공무원이 어떻게 집계내고 필요 한지 확인한다는 건가요대답 고대로 캡쳐해서 민원 넣을라니까 답변 잘해주세요
7419,Wo******,2017.08.07,미아사거리역 ,자전거 사용전에  도착지에 반납소 가 있는지  확인을.안한건 있지만미아사거역에 왜.따릉이 없어요?작은역도 아니고..  태릉에서 자전거 타고 미아사거리 갔는데  반납소 없어서  추가결제 7000원 이나 됬어요. 좀 불편하네요.반납도 못하고 진짜 불편햇어요 몰려있는곳만 있고 한곳있긴 하던데  역에서도 완전멀고.이거 대책을 좀 세워야하는거아니예요? 이용 안할수도 없구요
7420,si****,2017.08.06,고장신고,11438 안장높이조절안됨414 대여소
7421,pl******,2017.08.06,안장고장,05771 자전거 안장고장으로 못타요수리바랍니다.
7422,ky*****,2017.08.06,모든 자전거 안장 높이 확대해 주세요.,지금 56000번대 이상 자전거만 8단까지 올라가는데 안장 높은 자전거 수가 턱없이 부족합니다. 그 이전 번호 자전거들도 모두 8단까지 올라가게 만들어 주실순  없나요? 무릎이  아파서 자전거를 못타겠어요
7423,al*******,2017.08.06,이용정보 SNS공유 기능,"따릉이 이용후 이용시간, 거리, 소모칼로리등의 정보가 저장됩니다. 이 정보를 페이스북같은 SNS에 공유하는 기능이 있으면 좋겠습니다. 친구들의 이용내역이 자연스레 따릉이 홍보로 연결되어 사용자 확대에도 도움이 많이 되리라 생각합니다."
7424,26******,2017.08.06,문정2동 너무많은 자전거 대여소!!,"안녕하세요. 서울시 강남구 자곡동에 거주하는 시민입니다.따릉이 설치가 확대되고 있다고 들었고 강남구 주변에 점점 많이 생기는 걸 봤습니다. 유동인구가 많은 곳에 생기겠지만, 그 분포가 너무 한 곳에 몰려있어서 건의드립니다.송파 쪽에 직장이 있어 걸어가는데 문정2동 동주법조단지 공원쪽에 너무 심하게 몰려있는 거 같습니다. 걸어가기엔 애매하고 버스 타기엔 너무 가까운 거리이며, 간편하게 자전거를 이용하여 이동하는 따릉이가  보여주기 식으로 그 쪽에 몰려있는거 같습니다;;  동부법원 공원엔 사람도 안다니는데,,,, 자곡동 세곡동도 오피스텔, 아파트 입주민이 엄청 많습니다. 법조타운에 있는 그 법조인들만 타라고 둔건지;; 참 어이가 없더군요.공원 걷다가 깜짝 놀랐습니다.  따릉이가 너무 많아서!! 자곡동 사거리에도 좀 놔주세요! 없으면 문정동에꺼 좀 빌려서라도.  너무하잖아요!!"
7425,sp*****,2017.08.06,이수역 주변 거치대 사당동 쪽에도 밀들어주세요,이수역 보면 1번 4번출구쪽에 있는데 둘다 방배동이고 사당동 쪽에는 하나도 없어요. 넘어가서 거치하려면 횡단보도가 바로연결되지않아 돌아가려면 시간이 많이걸려요. 12번출구쪽엔 4번출구쪽으로 횡단보도도 없어요. 10번출구쪽에 하나 있으면 좋을것 같아요. 동작구쪽도 하나있어야 동작구민도 타기 편해지구요. 사당동 쪽에도 거치대 조금 더 늘어나면 좋겠어요. 그럼 좋은결과 기다릴께요~
7426,wd*******,2017.08.06,자전거 충격흡수장치가 있었으면 좋겠습니다,자전거 주행중 과속방지턱이나 도로 상태가 좋지 않은 곳을 통과하면 자전거 운전대가 덜덜 떨립니다. 근데 그게 조금 떨리는게 아니라서 운전대가 떨릴때 운전대를 놓치면 사고로 이어질까봐 매우 긴장합니다 .. 자전거에 충격흡수장치를 달아주시면 안전하게 주행 가능할듯 합니다 자전거에 충격흡수장치를 달면 좋겠습니다 가능한가요?
7427,sk****,2017.08.06,3분 초과 1000원?,"30분 초과시 천원 과금 된다고 공지되어 있는데 3분 초과시에도 같은 비용 과금은 아닌것 같습니다.  처음부터 1분이라도 초과되면 천원 부과된다고 적어놓던지요. 반납 장소 찾느라 헤매다 겨우 찾아서 반납했는데 바로 과금하다니...이럴줄 알았으면 30분 여유두고 반납했지요! 건의합니다. 1. 초과시 10분당으로 차등 적용, 예)10분 초과시 300원  2. 따릉이에 시작시간 표시 및 반납 경고 알람 메세지 표시 혹은 따릉이앱에 반납 알람 기능 추가 3. 초과 요금에 대한 상세 내용 수정 공지예) 1분이라도 초과시 천원 과금됨Or 1~30분 내에는 일괄 천원 과금됨"
7428,do******,2017.08.06,신규설치 요청,귀사의 무궁한 발전을 기원합니다 귀사의 따릉이로 인해 출퇴근 및 일상생활에 많은 도움을 받고 있어 감사드립니다서울 서대문구 홍은동소재 홍은도담도서관 근처에 신규 설치를 하신다면 학생들 및 일반시민들이 홍제역이나 상명대 방향으로 나가기 위해 더 많이 이용 할 수 있을꺼라 생각 되어 건의 드립니다
7429,10****,2017.08.05,고장신고,SPB-01186 체인 고장
7430,l3*****,2017.08.05,신규설치요청,월계동 인덕대학교 근처에 자전거대여소 설치 요청합니다.
7431,k1****,2017.08.05,환승마일리지 관련 사항입니다.,환승카드도 등록을 해두고 그 카드로 환승을 하였음에도 불구하고 환승마일리지가 하나도 적립이 안되어있더군요. 이에대해 제대로 확인과 정정을 요청합니다. 참고로 5월 8일경에 이용한 내역에 관한 문의입니다.몇일지나면 된다고 해서 잊어버리고 있다가 최근에 다시 확인해보니 전혀 적립이 안되있어서 문의남깁니다.
7432,al*****,2017.08.05,테러?신고,"어제 저녁에 동네 따릉이를 이용했는데요,안장에 물방울 같은것이 튀어있길래옆 따릉이들도 다 튀어있길래비가 몇방울왔나? 하고 손으로 쓰윽 닦았는데물풀? 같은 거였어요 ㅠㅠ 갖고있던 비닐을 깔고 앉았는데이런식의 테러??가 처음이긴 하지만 너무 오픈되있다고나 할까 너무 쉬운것 같아 좀 불안하네요..  어쨌든 903정류소 따릉이들 전부는 아니지만 육안으로 보입니다 사고가 났던건지 바구니와 앞바퀴쪽 찌그러진 것도 많고.. 조치부탁드려요.."
7433,10****,2017.08.05,고장신고,SPB-01307 라이트 고장
7434,ca******,2017.08.05,자전거 못타는 이용자,자전거 못타는 사람을 위해서 커플자전거를 대여소에 설치가 필요합니다. 꼭 실행했으면 좋겠습니다.
7435,as*****,2017.08.05,월계헬스센터,이거오픈언제하나요?
7436,re*******,2017.08.04,안장 높이 조절,"안녕하시요 따릉이 서비스를 잘 이용 중인 이용자입니다:)안장 높이 조절에 대해 문의드리고자 하는데, 기본적으로 안장 높이가 조절되어져 있는 자전거 말고는 제가 따로 조절 할 수는 없는건지 궁금해서 여쭤봅니다!!늦은 시간에 집 앞 따릉이 대여소를 이용하려고 봤더니 제게는 너무 높은 안장들 뿐이더라구요ㅠㅠ손으로 조절할 수는 없는 것 같아서 문의 남깁니다. 더위 조심하시구 좋은 한 주 보내세요!!:D"
7437,si******,2017.08.04,합정망원 증가 좀 해주세요,합정역에서 부터 출퇴근 이용하려고 정기권끊은지 두어달 되어가는데 합정역에는 늘 제로네요 없어서못탈줄이야ㅎㅎ 이 근방 정류장은 거의 텅텅비어있어요 8번출구 푸르지오나 메세나 근처에좀 많이 개설해주세요ㅜㅜ
7438,br******,2017.08.04,SPB-04081 반납 에러 상태,여의도 앙카라공원 대여소 반납장치 연결되었으나 반납처리되지 않은 상태로 고정되어 있어 대여 불가
7439,be****,2017.08.04,지하철역 주변 설치 요청,"강동구에도 따릉이가 도입되어서 참 좋다고 생각했는데, 막상 대여소 위치를 보니 참으로 애매합니다. 강동구 상일동역 주변 2,3번 출구를 기준으로 북서 쪽으로는 공영차고지(차고지 앞에 15대짜리 대여소 생성되었음)서쪽으로는 하남시 미사동 이용, 남서쪽으로는 삼성엔지니어링 등이 있습니다. 그리고, 이 곳은 상당히 많은 사람들이 지하철을 이용하는 곳입니다.그런데, 막상 대여소 위치는 지하철역과는 상당히 거리가 먼 해뜨는 주유소 리엔파크 9단지 앞에 있습니다. 정말 시민의 편의를 생각한다면, 지하철역 상일역 2~3번 출구에 대여소 15대 짜리 정도 설치해 주시면,더욱 활발하게 따릉이 이용률이 높아 질 것이라 생각합니다. 또한, 삼성 엔지니어링 쪽에 대여소 설치 해 주시면 그쪽으로 꽤 많은 사람들이 출퇴근을 하고 있는 걸로 알고는데, 지하철 역에서 한번에 가는 버스 노선도 없는 불편함을 같이 해소 해 주실것 같다는 생각이 듭니다. 마지막으로 강동구 공영차고지에만 따릉이 대여소가 있는데, 이것을 타고 갈만한 곳이 없습니다. 공영차고지를 기준으로 대각선 끝쪽인 2단지앞과 9,10단지 근처 강솔초등학교 근처에 만들어 주시면 강일리버파크 주민들이 편하게 이용할 수 있을 것이라 생각이 듭니다. 개인의 욕심이야 끝도 없겠지만, 지하철역 출구에 있는 대여소와 그 대여소에서 이동할 수 있는 아파트 단지내의 대여소는 따릉이 활용에 많은 도움이 될 것이라고 생각합니다."
7440,in******,2017.08.04,번동 북부수도 사업소 대여소,번동 북부수도 사업소 대여소는  언제부터  이용가능할까요?
7441,jj******,2017.08.04,구룡사삼거리대여소 반납오류,오늘 새벽1시10분에 매봉역에서 자전거대여(spb-12358).1시25분경 구룡사삼거리대여소에 도착.3번에 반납하려고 키를꽂았는데 반납됐다는 음성도안흘러나오고 문자도안옴.당황스러워 검색해보았으나 같은사례가 안나와서 그냥가려다가 자전거에꽂힌 키를 계속 두들김.포기하고가려고하던찰나 반납됐다는음성과함께 문자받음.자전거가고장이난건지 구룡사삼거리대여소3번 반납키가잘못된건지는 모르겠으나 최대한빠른시일내에 고쳐주세요.끝까지반납처리안돼서 추가요금발생할까봐 그새벽에 후레쉬키고사진찍고 난리도아니었습니다ㅠㅠ
7442,hy*******,2017.08.03,거치대에 등록정보가 없습니다,자전거를 타고 망원까지 와서 반납후 재대여를 하고 가려고 했습니다! 그런데 단말기에서 잠금장치가 완전히 꽂히지 않았다고 잠금장치를 자전거 오른쪽에 연결하라는 음성이 나와서 시키는 대로 했더니 갑자기 제목처럼 등록정보가 없다고 하면서 단말기가 먹통이 되었습니다.. 원래 자가잠금을 하면 전원을 눌러서 비밀번호를 치면 되는데 등록정보 없다는 말만 나오고  자전거를 움직이면 삐삐 소리가 나서 사용하지도 못합니다. 제 상태는 대여중으로 떠서 다른 자전거를 대여하지도 못하고 이 자전거를 반납하지도 못하고 난감하네요. 다산콜센터에도 전화했는데 도움을 줄 방법이 없다고 합니다.. 일단은 152. 마포구민체육센터 앞 거치대 4번에 올려놓았습니다. 자전거번호는 11186 입니다. 대여시간은 오후 10:51 반납예정시간은 11:51 입니다 카드도 없는데 조난당했네요..언제 걸어가죠..
7443,my******,2017.08.03,예약시간 늘려주세요,3분은 너무 짧아요예약해놓고 맞은편 횡단보도에서 신호 기다리다가 예약 취소된 적도 있어요 5분 정도가 나을 것 같아요
7444,py****,2017.08.03,자전거가 고장났는데 어떡하죠,전화연결을 몇번이나 했는데도 안되네요;;따릉이 대여를했는데 타려고하니 갑자기 고장나서 타지도 못하고 거치대에 연결하라고해서  연결햇는데 계속 대여중으로 뜹니다. 늦은시간이라 계속 거치대에서 기다릴수가 없네요 한시간지나면 과금되는데 어떡하죠 대여취소해주세요;;
7445,jo******,2017.08.03,개같네,미친결제부터시키고 카드등록하는데한세월에다가 등록햇는데 등록안된카드라그러고결제 천원 취소나시키세요운동하러나왓다가 더운데 서서 돈쓰고 시간만버렷네
7446,du******,2017.08.03,대방역 대여소,위치가 대체 어딥니까ㅡㅡ6번출구 지하차도 옆이라던데10분넘게 찾아도 안보임위치 안내 제대로 안합니까ㅡㅡ구체적으로 답변해주세요.대여소위치찾다가 약속시간 늦어서 그냥 샛강역앞에다가 반납했어요ㅡㅡ
7447,le*****,2017.08.03,자전거 안장높이 심각하네요.,여기 글보니 자전거 안장에 대한 건의글이 많습니다.서비스를 제공할려면 제대로 해야지 하고도 욕먹는 꼴이지 않나요? 이건 대놓고 175이상 되는 사람은 타지말라는거나 마찬가지에요... 주위에 타고 다니는 남자들봐도 거의다 무릎이 펴지지 않은 상태로 타고 다닙니다...안타깝더라구요.. 요즘 대한민국 평균남자 키를 고려하면 지금 안장높이는 말도 안되는겁니다. 매번 앵무새 같이 8단 이상으로 하면 안전하지 않다는 말만하지 마시고 그럼 애초에 안전하지 않은 자전거를 제공한건가요? 제발 현실적인 남자 체형을 고려하여 제대로된 자전거를 제공해 주시기 바랍니다.
7448,bo******,2017.08.03,1238. 문정법조단지2 개통시기 문의 + 추가설치 건의,안녕하세요.1238.문정법조단지2 는 거치대 공사가 끝난지 1달~1.5달이 지나갑니다.왜 개통을 안하시는지요? 개통일자를 알려주세요. 추가설치 건의1 :송파구 문정동 482번지(정의로7길)에 따릉이 추가 바랍니다.인근에 저류지 공원 및 도로 굴곡부에 삼각형 모양의 넓은 공지(보도)가 있어 설치 장소는 충분해 보입니다.추가설치 건의2 :수서역(SRT) 주변에 추가 바랍니다.
7449,79*****,2017.08.03,따릉이 대여소 추가,"따릉이를 애용하고 있는 서울시민입니다. 이렇게 수준 높은 서비스를 제공해주셔서 감사합니다. 서비스 유지보수와 확대를 위해 많은 노력을 기울이고 계실텐데요, 여건이 된다면 [성동구 송정동 건영아파트 앞] 대로변에도 대여소가 설치되기를 기대해봅니다. 군자교와 아이파크 대여소 중간이라 시설관리 동선에서도 벗어나지 않고, 최근 도로 확장을 통해 넓은 공간도 확보된 상황입니다. 이 지역에 대여소가 추가된다면 저를 비롯해 인근 시민들의 이용이 크게 개선될 것으로 보입니다. 다시 한 번 노고에 감사드립니다."
7450,uo*******,2017.08.03,아침 전철역 주변 배치,아침  출근시간대에  전철역  주변대여소는  지정  자전거 보다  더  많이  보관했으면 합니다. 아침마다 전철역 주변 대여소는 자전거가 없네요. 참고로 봉은사역 입니다.
