,name,date,score,comment
42,Kin Slayer,20/02/2019,1, 쓰레기어플. 카톡으로 로그인을 앱 킬때마다 요구함. 심지어 웹뷰로 띄우는건지 간편로그인도 안되고 무조건 직접 타이핑 해야됨. 카카오페이로 결제하려고해도 결제도 안 됨. 처음 쓸 때 불편하고 UI도 구리고 대여 시스템도 구림. 꼴에 외국인을 위한거 붙어있는건 더 웃김.
276,Google 사용자,20/02/2019,4, 뭐 한시간에 천원이고 좋네요
64,방윤정,22/02/2019,1, 앱 너무 거지같다ㅠ 이용권 구매 전에 지도에서 대여소 적절한 위치에 있는지 확인 할수 있게 수정해주세요 뭔 다짜고짜 이용권 구매부터 하란건지;;
112,구나몽,22/02/2019,1, 거지같은 어플 카카오페이 결제해도 넘어가지도 않고 욕만 나온다 30분 씨름해도 안돼서 택시탐 ㅅㄱ
429,Lokan Chung,22/02/2019,1, 카카오 결제 안될거면 왜 만듬?
74,박성진,23/02/2019,1, 앱킬때마다 로그인 귀찮아죽겠고 요금 싸긴한대 매일 타는게 똑같진않으니 30일권 7일권 이렇게가아니라 30회이용권 7회이용권 이렇게있었으면 좋겠는대..
82,Google 사용자,23/02/2019,1, 불편하게 만들었어요 대연번호도 불편하고 이거 만든사람은 이 앱 써보긴 했나요?? 원숭이가 만들어도 잘 만들겠네요
32,안준성,24/02/2019,1, 카카오 페이 결제가 안됩니다 아니 어플로 결제해서 마지막까지 가보면 결제가 안되는데 왜 이러는거죠? 제가 굳이 모바일 웹 페이지까지 들어가면서 해야만 결제가 되는거죠? 친절한 설명과 따릉이 결제 관련 향후 대책이 궁금합니다.
75,김민규,24/02/2019,3, 진짜 따릉이 너무 좋은데 잘썼다가 겨울지나서 결제하려니 카카오페이넘어가서 며칠을 결제인증 다 하고해도 결제가 안되네요.. 왜이러나요
109,박근호,25/02/2019,1, 쓰려고 하는데 왜 결제가 안되죠 어디서 결제를.해야 쓸수있는 건가요?
167,Choi Jaewoo,26/02/2019,2, 간편결제가 아니라 불편결제...
385,Paul Lee,26/02/2019,1, 결제 방법이 참... 답답하다 ㅡㅡ
59,Google 사용자,27/02/2019,2," 고쳐야 할 점들. 로그인 세션 저장, 반납 후 재 대여시 지도 표시, 사용하기 너무 불편한 UI, 그 외 자잘한 버그"
192,양재승,27/02/2019,1, 카카오 결제 진행이 안돼요
507,Google 사용자,27/02/2019,1, 최악입니다
36,Raegeon Gwak,28/02/2019,1, 카카오페이로 결제해도 창이 도저히 넘어가지 않습니다. 개편 후에도 결제가 오류도 많고 너무 불편해요. 일부러 이렇게 만들기도 어렵습니다. 개발자나 담당부서에서 다른 앱들을 안 써보는 건지 무신경한건지..이정도면 직무유기 수준 같은데요. 코레일앱 편의성 10분의 1도 안됨. 오류는 없어야죠....
45,핑크로즈블루,28/02/2019,1, 아니 결제를 하라는거야 말라는거야 타지말란겁니까? 신용카드결제는 개번거롭게 돼있고 카카오페이는 큐얼코드결제는 어떤 머저리가 생각했는지 모르겠고 핸드폰결제는 카톡가서 등록완료하고 오라는데 결제하고 원래 웹으로 돌아가면 완료될거라는데 개뿔 완료되긴커녕 새로고침도못하고~ 유효하지않다고만 뜨고 날좋아져서 오랜만에 자전거타려고 기분좋았는데 4번시도해보고 짜증나서 안탑니다 평점이 이정도로 안좋으면 개선을 해야하는거아니에요? 뭐하세요?
69,jieyong kim,01/03/2019,1, 이따위로 거지같이 만들기도 어려울 정도 유저 편의성 따윈 개나줘버린 구성 성질나서 휴대폰 집어던지게 만드는 결제시스템 애들하고 나들이 나와서 써보려다 30분만에 화딱지나서 집어치움 똑바로 좀 만드쇼
44,임마몰러,02/03/2019,1, 어플 개발자가 누군지는 모르겠지만 정말 거지같이 만들었네요. 개발자들이 써보라고 해요. 이 어플이 얼마나 거지같은지.
55,siko,02/03/2019,2, 1. 카카오페이 결제가 안됨. (결제신청 ㅡ 결제 ㅡ 진행안되서 다시 의 무한반복) 2. 네이버 로그인시 아이디 저장기능좀 추가 해주시져
156,ccc ccc,03/03/2019,1, 돈주고 사겠다는데 사지도 못하게 해놨네 대체 머할라고 만든거
334,하동혁,03/03/2019,1," 앱 개발자가 만들고 써봤는지 참 궁금하네요 강 없애시죠 결제도 안되고 로그인 할 때마다 카톡 들락날락 ㅡ.,ㅡ"
20,임상민,04/03/2019,1, 개발자는 카카오페이 결제방식중 QR코드를 어떻게 스캔하라고 만든건지....이해할수없다. 내가 바보인가? 아무리 생각해도 QR코드와 카메라의 접촉을 미리 예상한 폴더블폰을 예측해서 만든 위한기능인겁니까? 따릉이 만들고 보급한건 좋지만 주변 프로그램이나 시설들이 너무 질 떨어집니다. 다들알아서 잘 결제잘하고 사용하는 대한민국 국민들 대단합니다. 박수. 카카오와 따릉이 둘다 확인하고 만들며 사용자들 당황 시키지 말아주세요. 복잡하게 결제했습니다.
52,SeungHo Joo,04/03/2019,2," 다 괜찮은데.... 신용카드 결제 하려면 왜 신용카드를 직접 입력해야 하나요... 앱카드 같은거 연동 부탁드리고, 제로페이 같은것도 넣으시면 좋겠네요"
375,추Q식,05/03/2019,1, 못씀 Sns연동로그인이 안되고 카카오페이결재도 하다가 막힌다. 오류가 많은 뷸량품
393,이규현,06/03/2019,1, 대여장소 클릭해도 뜨질않아요 돈내고 정기권산건데
60,헤어은사실,07/03/2019,1, 따릉이 앱 비밀번호 찾기에서 휴대폰으로 발송하나 이메일로 발송하나 두가지 다 임시비밀번호가 발송 되었다는 메시지만 나오고 내용 들어오지 않아 로그인을 못하고 있읍니다 체크 부탁드립니다
174,KIM Johnny,07/03/2019,5, 따릉이 잘 사용하고 있습니다. 강사합니다.
103,JiYeong Lee,08/03/2019,1, 제발 다시만들어주세요 쓰고싶어도 빌리는데 시간쓰고 타지를 못하네요 타고싶을때 똭똭해야되는데 ux고려안하고 짠느낌..
162,제나스토리,08/03/2019,1, 욕나오네!! 이걸 앱이라고 만들었냐??
306,장정국,08/03/2019,1, 카카오 결제도 잘 안되네요 결제 했고 브라우저 이동하라해서 앱으로 갔는데 결제 완료도 안되고... 어찌하라는건지...
71,SH Jang,10/03/2019,4, 카카오페이 결제가 정상적으로 이루어지지 않습니다. 메시지결제 요청후 화면이 안 넘어갑니다 확인해주세요
77,오국진,10/03/2019,1, 별하나도 아까움 시에서 하는거라고는 믿을수 없게 쓰레기중에 쓰레기 회원 가입도 안되고 비번 찾기 하면 정보 없다하고 진짜 답이 없음
94,exodus broneze,10/03/2019,1, 한개도 아깝다. 뭘 눌러도 메인화면으로 리다이렉트됨 10번당해서 ㅅ자 욕이나오기 시작하면 그때 작동됨
205,won3301,10/03/2019,2, 카카오페이가 안 돼요
216,우성원,10/03/2019,1, 본인 인증 방식좀 바꿔주세요 자기 명의로 폰 없는 사람은 어떻게 하라는 겁니까? 카드 결제할 때 이메일 인증 방식을 쓰던가 휴대폰 공인인증 있는 사람은 공인인증서로 쓰게 바꿔주세요. 제가 제 카드 결제하는데 뭔일인지
72,Donghyun Seo,11/03/2019,1, 노트9인데 카카오페이 결제 안됩니다. 제발 앱좀 똑바로 만들어주세요. 삼성페이 결제도 지원해주시구요...
164,이선우,11/03/2019,1, 저만 그런지 요즘 어플에서 대여소 선택이 잘 안되네요
30,Ha JoWoo,12/03/2019,4," sns 로그인이라 계속된 아이디 입력에 스트레스 받았는데 일반회원 변경하여 이젠 쉽게 어플 이용 가능하네요.그런데 나의공간이 My로 표기되어 있어 찾기도 힘들고 비밀번호 변경 방식을 통하는 것도 애매하고 아이디도 인지하기 힘드네요. 좀 더 이해쉽게 설명 되어 있으면 좋겠으며, 이왕이면 일반회원변경 메뉴를 만들어 쉽게 변경되게 했으면 합니다. 정책은 교통비와 시간을 아낄 수 있어서 매우 만족 입니다. 수고하세요."
178,데몰아,12/03/2019,1, 느리고 위치 인식 못하고 눌러도 반응없고 최악
66,박경화,14/03/2019,1," SNS 아닌 따릉이 자체 로그인해도 앱 껐다가 켜면 로그인 풀립니다. 결국 [메뉴]버튼 누르고 상단에 [로그인] 눌러야지만 다시 자동 로그인 되구요. 아니 로그인 상태 유지라는게 앱을 켜면 유지가 돼야지, 무슨 로그인창까지 다시 가야 로그인되는게 [로그인 상태 유지] 입니까? 재로그인이죠. 그리고 로그인 직후 지도가 아닌, 왜 간략보기가 뜨게 바뀐거지요? 다른 장소에서 빌리면 대체로 근처에 어디가 있는지를 볼텐데 왜 간략보기가 첫화면인지 이해가 안됩니다. 앱이 어떻게 지날수록 퇴보하네요... 대체 어디에 하청을 주는건지... 그 하...전체 리뷰SNS 아닌 따릉이 자체 로그인해도 앱 껐다가 켜면 로그인 풀립니다. 결국 [메뉴]버튼 누르고 상단에 [로그인] 눌러야지만 다시 자동 로그인 되구요. 아니 로그인 상태 유지라는게 앱을 켜면 유지가 돼야지, 무슨 로그인창까지 다시 가야 로그인되는게 [로그인 상태 유지] 입니까? 재로그인이죠. 그리고 로그인 직후 지도가 아닌, 왜 간략보기가 뜨게 바뀐거지요? 다른 장소에서 빌리면 대체로 근처에 어디가 있는지를 볼텐데 왜 간략보기가 첫화면인지 이해가 안됩니다. 앱이 어떻게 지날수록 퇴보하네요... 대체 어디에 하청을 주는건지... 그 하청사 직원보고 좀 타고 다니라고 하세요."
146,이정민,16/03/2019,1, 거치대 QR코드 입력도 안되고 앱은 드럽게 불편하고 좀 고칠때 된거아닌가
474,misun kang,16/03/2019,1, 어플 넘 별로
291,황지환,19/03/2019,1, 엄청난 앱이에여 1시간동안 별 지럴다했는데 네트워크 오류로 결제가 안되네요 ㅎㅎ 자전거앞에서 1시간버렸네요 돈주고 쓰레기를 만들었네여?
62,Google 사용자,21/03/2019,1, 따릉이 자체는 너무 좋은데 앱 외주 어디다 맡긴겁니까 로그인이든 회원가입이든 되야 서비스를 쓸텐데 회원가입을 하려해도 로그인을 하려해도 안 넘어감ㅋㅋㅋㅋㅋ 하 지웠다 까는 중
92,Google 사용자,21/03/2019,1, 진짜 어플 왜 이따구야.. 멀쩡하게 자전거 잘 만들어놓고 실상 어플에 로그인이 안되니 쓸수가없네..
19,김태연,22/03/2019,1," 자전거를 대여해준다는좋은취지의 앱이나 앱자체의 설계가 개 열받게되어있어 사용자의 기분을 매우짜증나게만든 버그와 느린반응속도까지 합쳐져 매우 체계적으로 분노만 치밀게 만든것이 인상적이다. 또한 문제해결방법도 매우 뛰어난데, 카카오결제 오류가 많다는 성원이 올라오자 카카오페이버튼 자체를 없애버려 사용자는 기염을 토하지 않을수 없었다. 이런식으로운영할거라면 그냥 앱을내린다면 아무런 이슈도 일어나지않아서 모두가 기뻐할수있지않을까? 몇번 사용하면 알수있는 문제점들도 고치지 않은것으로보아 ""개발팀""들은 분명 이앱을 써본적이 추어도 없을것이며 ...전체 리뷰자전거를 대여해준다는좋은취지의 앱이나 앱자체의 설계가 개 열받게되어있어 사용자의 기분을 매우짜증나게만든 버그와 느린반응속도까지 합쳐져 매우 체계적으로 분노만 치밀게 만든것이 인상적이다. 또한 문제해결방법도 매우 뛰어난데, 카카오결제 오류가 많다는 성원이 올라오자 카카오페이버튼 자체를 없애버려 사용자는 기염을 토하지 않을수 없었다. 이런식으로운영할거라면 그냥 앱을내린다면 아무런 이슈도 일어나지않아서 모두가 기뻐할수있지않을까? 몇번 사용하면 알수있는 문제점들도 고치지 않은것으로보아 ""개발팀""들은 분명 이앱을 써본적이 추어도 없을것이며 자전거를 타는 서민들을 돈없는 그지새끼들로 보고있을것이다."
29,권지호,23/03/2019,1," 대여중 설명이 부실하네요. 갑자기 비밀번호창이 떠서 놀랐는데 회원 이용절차에 비밀번호는 비회원용이라고 신경쓰지 말라는 설명 넣어주고, 불친절하게 시간지났다고 신청취소만 띄우지 말고 연장버튼이나 도움설명을 넣어주십시오. 깊은 밤 이동할 일이 있어 따릉이 믿고 있다가 취소됐다고 뜨고 해서 결국 택시탔습니다ㅠ"
121,호엥에에엥,23/03/2019,3, 로그인 유지버튼이 분명히있는데.로그인 맨날 풀려있어서 너무 불편함
141,Google 사용자,24/03/2019,1," 위치검색이 이렇게 안될 수가.. 왜 별점수가 낮은지,알겠네요"
1706,정주연,24/03/2019,5, 캬핳
50,송민철,25/03/2019,1, 다쓰고나서 앱을 닫고싶은데 닫는버튼이 없어 그냥 강제종료하고 꺼야되는데 뭔 앱을 만들때 종료버튼도 없이 만드시는지 뒤로가기를 누르면 이전창만 주루룩나오고 가장기본적인 앱닫기버튼이랑 sns로 로그인했을때 로그인유지기능좀 추가해야 앱구실을 할거같음
119,Youngil Roh,25/03/2019,1, 어플 완전 개판 겁나게 성의 없이 만들었다 돈이 없나 인력이 없나 좀 바꾸어라 짜증난다
81,김형수,26/03/2019,1, 결제가 얀되네요. 쓰라고 만든거 맞나요. 인증문자만 몇번째인지 원.
151,정통꼬리곰탕,26/03/2019,1," 자전거공유 의도는 좋은데 운영방식,요금체계가 쓰레기"
193,rEmEmbE r,26/03/2019,1, 소액결제 차단 풀어도 먹통
437,Google 사용자,26/03/2019,1, 앱 완성도가 쓰레기
34,Cat Cute,28/03/2019,1, 제 리뷰는 왜 답이 없죠? 그리고 결제 왜이러나요? 앱이 가면 갈수록 진보하는게 아니라 퇴보하는거같네요 결제 너무 번거롭게 바껴서 쓰기가 참 난감하네요 휴대폰 결제는 뭐 계속 네트워크가 없다고 하고 카드결제는 카드정보를 다적으라는데 너무하는거 아닌가 싶네요 이런건 진짜 개선이 필요하다고 봅니다
39,여의도민,30/03/2019,1, 따릉이는 좋지만 따릉이 어플은 최악입니다. 어떻게 이렇게 불편하게 만들 수 있는지 어플 개발사와 공무원간의 유착이 있지는 않았는지 의심이 드네요. 최소한 확실한 건 이 어플을 만든 개발사와 담당 공무원이 극도로 무능하고 그걸 모를정도로 인지능력이 떨어지거나 아니면 알면서 그대로 넘어갈 정도로 도덕적 수치심을 못 느끼는 사람들이라는 겁니다. 부끄러운 줄 아십시오. 당신들이 낭비한 돈은 서울시민의 세금입니다.
506,김은영,01/04/2019,5, 따릉이만세
51,Benedict S Hong,02/04/2019,2, 초기 사용자에게는 너무나 불편한 앱. 휴대퐁결제시 삼성페이도 안먹힘. 네트워크에러라 하면서 ㅉㅉ 처음 사용하는 이용자들에게 의견 물어서 개선하길.
125,Hangmo Cho,02/04/2019,1, 실제 사용좀 해보고 앱 수정좀 해봐요~ 사용해보면 쌍욕만 나올듯
15,미원,03/04/2019,1," 도대체 세금을 어떻게 쓰길래 앱을 이따위로 만드는 겁니까? 검색도 잘 안 되고, 즐겨찾기 등록도 안 되고. 개인이 만든 따릉이 앱이 훨씬 쾌적하고 편리성 있고. 위로 보고를 안 하는 거요? 아니면 보고를 하는데도 이런 거요? 공무원 철밥통들 일 진짜 거지 같이 하네 ㄷㄷㄷ"
290,장윤희,05/04/2019,5, 편리하고 조아요ㅎ
101,공감,07/04/2019,1, 지도로 검색시 gps켜지않으면 지역구나 대여소명등으로 검색해도 해당지역으로 넘어가지 않습니다 뒤로가기키 두번터치해도 종료도 안됩니다
166,무새앵,07/04/2019,1, 따릉이에 묶어놓고 개패고싶다
305,신연호,07/04/2019,5, 빨리안되요
317,임정은,07/04/2019,2, 대여소 실시간 조회는 어디있는걸까요 찾을수가없네요
498,박휴정,07/04/2019,1, 개구림
417,정률교,08/04/2019,5, 광운대 앞에 헬멧놓아주세욧@@@@@
180,공은정,09/04/2019,1," 누구라도 대여를 쉽게 할 수 있도록 해야지 젊은 사람들도 20분 이상씩 대여 못 할 정도로 복잡하게 만들면 어떻게 대여하라는 겁니까? 결제 후 비번만 누르면 바로 대여 할 수 있는 것도 아니고 어플로 대여소 조회, 거치대 확인, 거치대신청, 비번입력.. 이게 대체 뭐하자는건지ㅡㅡ 아니면 설명이라도 제대로 써놓던가 관리하는 직원도 잘 모르겠다는 대여방법을 시민들이 어떻게 알아요."
144,권강민,10/04/2019,1, 최악이에요. 렉 때문에 맨날 화나는듯
58,잔돈,13/04/2019,1, 앱 진짜 쓰레기 같이 만들었다... 튜토리얼도 없어서 따릉이 비밀번호에서 20분 넘게 붙잡고 있었음;;
179,이응협,13/04/2019,1, 겁나 못 만들었네ㅡㅡ
428,Park Wonjin,13/04/2019,1, 다운로드가 대기중
1401,Google 사용자,14/04/2019,5, 조아요
153,Kim Suyeon,16/04/2019,1, 종료하기가 뭐이리 힘들어요...세금으로 만드는거면 제대로좀하세요
176,박진,16/04/2019,4, 좋은데 자구 업버젼 체크시 오류났다고 안켜질때가 많네요 ㅠㅠㅠ
87,Stacker Lee,17/04/2019,1, 어플이 너무 구시대적이고 불편합니다. 좀 바꿔주세요.
110,Inkyu Lee,18/04/2019,1, 홈화면에서 뒤로누르면 앱 꺼지게해줘요 계속 이전화면 가게끔하지말구요
453,TV거누,18/04/2019,1, 별한개도아깝다
2,고라니,19/04/2019,1," 자전거는 정말 잘 쓰고 있어요. 거의 모든 시스템에 만족합니다. 어플은 거지같아요. 툭하면 로딩중, 화면이 넘어가질 않아 앱을 삭제하고 다시 깐적도 몇번 있습니다. 자동로그인은 한번도 된적이 없으며 잠깐 나갔다 오면 모든걸 다시 시작해야 해요. 짜증날때가 많습니다. 좋은 어플이지만 시스템 보완좀 부탁드려요"
4,백가경,20/04/2019,3," 다른 기능은 만족하며 사용하고 있습니다. 하지만 요즘 앱들의 기본적인 기능인, 홈화면에서 뒤로가기 두 번 눌러 앱 종료하는 기능이 빠져있는 것 같습니다. 이런저런 메뉴를 보다가 홈으로 이동 후 뒤로가기를 누르면 종료되는게 아니라 이전에 봤던 메뉴들로 이동되는 것이 불편합니다."
88,silver rain,20/04/2019,1, 앱좀 제대로 다시 만드는걸 추천드립니다. 제발..앱 이상해요 렉땜에 재설치 하게되요
168,이동엽,20/04/2019,1, 쓰레기샛ㄱ들시티머니없으면 돈증발하게해놧네
171,seung hun Lee,20/04/2019,1, 이렇게 할꺼면 운영하지마
207,SangJun Oh,20/04/2019,1, 진짜 뭐같은 어플
252,최영식,20/04/2019,1, 시스템이 쓰레기
338,김시화,20/04/2019,1, 어플 로딩이 안되서 삭제 하고 다시 다운로드 하는데 앱 다운로드 자체가 안되네요
8,김재현,21/04/2019,1," 아 결재 일일권하고 카드 등록도 T교통카드 밖에 안되고, 결국 자전거도 못빌리고 천원 날림요... 시간도 날리고, 어떻게 신용카드 후불카드 등록은 모바일웹에서 지원하지도 않고 쓰레기 어플을 만들었메요. 등록하려면 따릉이 태그 등록하는 장소로 가야하고, 그것 없는 대여소는 되지도 않고. 진짜 공무원들 한심하게 일합니다. 완전 쓰레기 이런 거친 악평도 살다살다가 처음 남기네용!"
270,정태영,21/04/2019,1, 오류가 너무 많고 너무 느립니다. 어플 실행하고 계속 로딩만 해요
346,태민욱,21/04/2019,1, 렉도 너무심하고 복잡하고 결제도 어렵고 복잡하고
370,Tae-Suck Ha,21/04/2019,4, 야밤에 qr코드 인식율이 낮은것 같음 그 외는 나무 좋음
99,3색볼펜 monami,22/04/2019,1, 니들은 실행이라도 되지 나는 초기화면에서 10분동안 멈춰있다 뭐 이딴어플을 쳐만든거야
133,2도롱,22/04/2019,2, 네이버로 로그인시 계속 로그인 풀려요 이것도 자동로그인되게해주세요
14,CMG N,23/04/2019,1, 편의성 제로. 왜 지역확대가 안됨?? 대만 u-bike앱 좀 보고 참고하세요. 엄청 불편하고 쓸데없는 기능만 있고 정작 중요한기능은 하나도 안돼네;; 바이크앱이 지도 넓히기도 안되다니..
499,Jin Kim,25/04/2019,1, 노답
57,이동욱,27/04/2019,1, 완전 오류도 많고 UX도 완전 어설프고 오너십 없는 공무원이 관리하는 앱이라 어쩔 수 없네요. 세금이 아깝네요.
96,박시연,27/04/2019,1, 앱 버전 체크시 오류라고 계속 떠서 자전거도 못타고 다시 왔네요 빨리좀 고쳐주세요
126,김유리,27/04/2019,4, 아이디를 분실했을 때는 찾을 방법이 없나요?? 새로 가입하려고 해도 이미 번호가 등록되어 sns로도 가입을 할 수가 없네요ㅠ
132,Yoon Ho Jang,27/04/2019,1, 앱이 너무 꼬졌다. 졸라 불편하네~
236,김진권,27/04/2019,1, 진짜 쓰레기앱
273,Mclane John,27/04/2019,1, 별 한개도 아깝다 이래서 관주도 사업이 안된다는거야 이렇게 에러도 많은 어플을 수정도 안하고 운영하다니
497,이동근,27/04/2019,1, 쓰레기앱
500,인생 2회차_,27/04/2019,1, 무한로딩
149,Gunwoo Park,28/04/2019,1, 앱이 굉장히 불친절해서 스트레스 받음
195,JDub Lee,28/04/2019,1, 자전거 대여소 위치를 알려주고 자전거 대여관리를 해주면 되는데 딱 그 두 가지를 못하는 앱. 어쩌면 대여소 위치를 시민이 알아서 찾다가 추가요금을 내게 하는 게 목적일지도 모름.
54,쿠조CUJO,29/04/2019,1, 별한개도 아까움. 어플도 너무 후지고 자전거 대여할때 카드결제시 카드번호랑 유효기간 등 다 적어야함. 그래서 휴대폰결제 할랬더니 skt 선택하니 알뜰폰으로 선택이 자동이고.. 극혐.. 시간 날리고 대여못하고 후진 어플때문에 기분도 잡침.
282,mihi yun,29/04/2019,5, 너무 좋아요<U+0001F929> 힐링~~
18,Youngki Lee,01/05/2019,1, 카드 결제하면 결제 할때 마다 카드 정보 매번 처음부터 끝까지 넣어야 되니 불편해서 사용하겠어요? 그리고 대여카드는 티머니 없는 사람 등록도 안되게 해놨네. 대여카드 없으면 사용도 못하게 만들어 놓고 한번 사용하려다가 답답하고 하는 방법도 잘 안나와있어서 포기 진짜 이거 앱 만든 사람은 사용자 생각도 안하고 만들었나보다
191,이기원,01/05/2019,1, 지도가 안보여서 돈만날림
67,손호은,02/05/2019,1, 로딩만뜨고 왜안돼요??? 짜증나 죽겠네요 해결책없음? 별점이2개도 안되는데 ㅋㅋㅋㅋ사람 적당히 짜증나게 해야지
105,민초맛카롱,02/05/2019,2, 따릉이는 너무 좋아요 근데 어플이 좀 많이 안좋네요ㅜㅜ 뭔가를 누르면 반응이 없고 너무 버벅거려요 고쳐주세요ㅠ
124,이수진,02/05/2019,2, 앱에 거치대 지도가 매번 안 떠서 인터넷에서 검색해서 이용하고있어요ㅜ 오류 잡아주세요
129,frizia blue,02/05/2019,1, 자동로그인 설정해놨더니 초기 로딩팝업만 계속 나타남요. 수정해주세요
131,민예지,02/05/2019,2, 이거 지금 로그인전에 로딩화면이 계속 떠서 이용이안되는데 수정안돼나요
21,전영준,03/05/2019,1, 회원가입 인증문자가 와야 가입을 하죠..? 어제부터 오늘 계속 해도 인증번호 문자가 안옴.. 역시 제대로 관리가 안 되는듯 일을 제대로 할리가 없죠..
120,이름,03/05/2019,1, 아니 회원가입하려는데 인증번호를 안주면 어쩌란겁니까 ????? 따릉이 이용하지 말란거????
130,두루루,03/05/2019,1, 회원가입 단계에서부터 안됨 인증번호 날라오지도 않음
158,GS K,03/05/2019,1, 사용좀 해보려는데 인증번호 문자가 오지도않네요
165,윤희철,03/05/2019,1, 접속도안되고 뭘만드는건자?
307,Ng 02,03/05/2019,1, 계속 로딩중으로 떠서 결국 삭제하는데.. 제거도 진행중임. 징하다
123,주와닝,04/05/2019,1, 일일권은 카드로 하면 쉽지만 단체권은 어떡해 하는지 모르겠음 그리고 쉬운 설명이 없음
181,BH Choi,04/05/2019,1," 로그인 자체가 안되네요. 비번 잃어버려서 임시비번으로 했는데도 로그인이 안되구요. 주말 아침에 50분간 시간낭비했어요. 평정 1.9나 되다니 놀랍구요, 별점에 0점이 있엇다면 좋았을걸.. 제대로된 앱 나올때까진 아마 아무도 사용안할거같네요. 빡치니까.."
504,서우문,04/05/2019,5, 좋네요~
134,서화성,05/05/2019,1, 자전거 한 번 타기 힘드네~~~
185,tae young Kim,05/05/2019,1, 불안정하고 구리고 비싸다
147,YS Lee,06/05/2019,1, 아 진짜 앱 그지같네 왜캐쓰기가어려움?
186,Joon,06/05/2019,1, ㄹㅇ 별한개도아깝다 걍
157,Kei K,07/05/2019,1, 쓰레기그자체한국공무원수준과비슷
163,TaeKyu Lee,08/05/2019,1, 사용하라고 만든건지요?
194,CJHThomas,08/05/2019,1, 진짜 어플이 너무 어려워요. 결제도 후불교통카드가 불가능하고... 티머니를 할거면 좀 알아보기 쉽게 만들던가. 많이 아쉽습니다.
33,선건희,09/05/2019,3, 대여중 대여(반납)장소 찾기 불가능. 어제 한번의 일시적인 오류였는지 모르겠으나 대여후 반납가능장소가 지도상에 뜨지 않아 엄청 고생함..
46,Daesun Hwang,09/05/2019,1, 최악.. 더욱 큰문제는 이런 사용자의 피드백들이 전달이 안되는 부분인듯.. 이럴꺼면 왜만들었는지..
108,Google 사용자,09/05/2019,1, 쓰고 싶어도 쓸 수가 없다. 최악의 어플 ㅠ
111,Jason Han,09/05/2019,1, 아 진짜 결제 온갖 방법으로 해도 다 안되고 쓰라는건지 말라는건지
89,d d,10/05/2019,1, 버그가 너무 많습니다 제대로 사용하기가 어려울 정도..
91,김강현,11/05/2019,1," 사용하기 너무불편함,타공유 모빌리티 어플보고 반성좀 하세요 별한개도 아깝습니다"
274,송지홍,11/05/2019,2, 앱이 쓰레기
17,주예진,12/05/2019,3, 자전거를 즐겨타는 사람입니다. 이용권이 최대 2시간밖에 없는게 아쉽네요. 3시간도 있었으면 하는 바람입니다. 매번 2시간을 타면 아쉬운채로 반납을 하곤 합니다. 시간을 늘려주셨으면 합니다
24,S. Bang,12/05/2019,1, 1점도 아까운 거지같은 어플이네요. 접속이 되야 뭘하죠. 로그인이 안되고 계속 빙빙돌아서 몇번을 껐다키고 폰 껐다키고 해도 안되네요. 할람하고 말람마세요
138,박남기,12/05/2019,5, 왜들 평가가 박하지. 처음 가입해서 1주 이용중인데 환상적으로 만족합니다. 앱도 잘 동작하고요
175,Patrick,12/05/2019,1, 완전 시스템 엉망임...
337,박초희,12/05/2019,1, 이것도 쓰라고 만들어놓은건가...... 어이가없군요
86,강성연,13/05/2019,1, 진짜 어떻게하면 어플을 어렵게 쓸지 고민하느라 고생많으셨어요!!
505,박성환,13/05/2019,5, 좋아요
173,김메이,15/05/2019,1, 대여도 반납도 안되는거 얼른좀 고치죠
221,이보라,15/05/2019,5, 따릉이는 천재예요
41,전진성,18/05/2019,1, 자동 로그인 기능따위 없고 아이디 연동해서 자동도 없고 검색할때마다 v30기준 바로 안나옴 자전거는 또 어떻고 복불 너무 심함 고장 신고하나 안돼서 가보면 체인빠지고 고장난거 태반 전원도 안들어고 다른 자전거 빌리라고하고 이게 나라냐?
78,Jihyeon Park,18/05/2019,1, 제발 로그인 좀 유지되게 해주세요 무슨 어플을 켤때마다 로그인을 하라고 하나요; 시에서 운영하는 어플이라기엔 너무 후져요
139,상상이상이상길 Official,18/05/2019,1, 큐알코드 인식을 못함ㅋㅋㅋㅋㅋ 급한데 시간만 날림
208,추분점,18/05/2019,1, 별 한개도 아까움
264,만두쌀,20/05/2019,1, 앱은 쓰레기임
56,C.M. Jeong,21/05/2019,1, 왠만하면 리플 안달려고 했는데 UI 가 형편 없네요. 카카오톡 로그인유지도 안되고 디자인도 구리고.. 이렇게 세금 축내도 되는건가요 개발자로서 소스 주세요 제가 무료로라도 고치고 싶네요
3,Uk Choi,22/05/2019,1, 어쩌라는건지..이용권 구매해도 어떻게 이용하는건지 알려줘야 타죠. 이용권 이용하는 방법 못찾겠어서 카드등록했는데 그마저도 어떻게 사용해야하는지 알려주질않네요-.-;; 이용할 수 있는 방법을 직관적으로 알 수있게 알려줘야지 돈만 버렸네요.. 개선해야될 부분 너무 많네요. 세금으로 운영되는건데 어떻게 개인이 개발한 앱보다 불편한건지..--;;;;;;
107,김원일,22/05/2019,1, 왜 자동로그인이 자꾸 안되죠? 하루에 한번은 로그인 하게 만드네..
127,윤현주,22/05/2019,2, 따릉이 자체는 차 좋은데 앱 진짜 느려터져서.. 반납하고 다시 빌릴때 엄청 기다려야돼요
