key,datetime,img_urls/0,caption,img_urls/2,img_urls/3,img_urls/4,img_urls/5,img_urls/6,img_urls/7,img_urls/8,img_urls/9,img_urls/10
https://www.instagram.com/p/B0Q6xGiDt81/,2019-07-23T15:30:06.000Z,https://scontent-icn1-1.cdninstagram.com/vp/d33b94810383205be04ef2755440319e/5DD36784/t51.2885-15/e35/s1080x1080/66047091_184072559276680_9111232005855260887_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"성신여대->뚝섬유원지
뚝섬유원지->성신여대
따릉이타고나니 개운하다
#뚝섬유원지
#한양대
#따릉이
#라이딩
#한강라이딩",,,,,,,,,
https://www.instagram.com/p/B0Q6b7yD80N/,2019-07-23T15:27:13.000Z,https://scontent-icn1-1.cdninstagram.com/vp/933236a75035a19aa652e9dbce755db8/5DB0AF75/t51.2885-15/e35/s1080x1080/66490612_144920059935654_6097548422057450435_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,"HAN RIVER🌉

#한강 #i❤️seoul #따릉이 #타고 #운동 #서울 #마지막밤 #in #seoul",,,,,,,,,
https://www.instagram.com/p/B0Q6ao3AGu8/,2019-07-23T15:27:02.000Z,https://scontent-icn1-1.cdninstagram.com/vp/28c8e9a09a2c72d70cd8eeb400c43ef9/5DD367E1/t51.2885-15/e35/66769841_681841608965708_2273301203062760442_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"#따릉이 #agongi운동기록 #수고했어오늘도
음 따릉이 너 오류인거니...?ㅠ.ㅠ
1200칼로리라닝..ㅋㅋ 오늘 많이타지도않았는데! 그래도 오늘 6개월치 새로구매했어요👍🏻👍🏻선선할때 스트레스풀겸 타야지🎊🎊
.
오늘 친구랑 카페문닫을때까지 수다떨고 ㅋㅋㅋ 완전웃겼어요 ㅋㅋㅋㅋ 자주보고 뭐 통화나카톡도많이하지만 만나면 정말최고죠 ㅋㅋ 항상 만날때마다 우리의 학창시절이 가끔 그립다..🥰",,,,,,,,,
https://www.instagram.com/p/B0Q6AO6n-7n/,2019-07-23T15:23:26.000Z,https://scontent-icn1-1.cdninstagram.com/vp/dbd663921bfd7df33f5a5f1bf9554cfc/5DB3292C/t51.2885-15/e35/66392145_2661267343897253_3376134036576868067_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"오랜만에 자전거 타니까 재밌네에에ㅔ
종종이용해야지
#야간라이딩 .
.
.
#따릉이 #자전거 #운동 #홈트 #꾸준함이생명 #🙏",,,,,,,,,
https://www.instagram.com/p/B0Q510QAwVN/,2019-07-23T15:22:01.000Z,https://scontent-icn1-1.cdninstagram.com/vp/9c1644d0e86723b9daf4665bcd806bd1/5DEEA90C/t51.2885-15/e35/65806144_347453065923393_6850418759515392429_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"미필이랑 천년만에 데이트 🏀🚴🏻‍♂️💛
#따릉이#닭국수#미필#0점#20190723",https://scontent-icn1-1.cdninstagram.com/vp/19d756dac40261c44ef42f86f43538a0/5DB1D6E8/t51.2885-15/e35/65812376_2394900204072220_1700512656550695864_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/d5a1058acef5c1aaafb1e79c64145c23/5DCD54AA/t51.2885-15/e35/66290480_446541379519840_9012864023041186665_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/35a8d6fa32a7e231f35d201fa5f8e789/5DB0B183/t51.2885-15/e35/66673890_329135971327579_3489386568088743813_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/e4b56a4bc9db67bea33c14225cde4962/5DAFF75F/t51.2885-15/e35/66624204_702952466834614_6864137507932142727_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/e202f483c56cf32c2368a3681491bcf9/5DCD3370/t51.2885-15/e35/67380188_622227778282914_8401722404340002750_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/ffcdc3e854cecc74e8104f975a5a2cdf/5DECF18F/t51.2885-15/e35/64548305_144577263402079_6510997995639470924_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/954f43ea805412bd49c11f5115e21bef/5DE331F2/t51.2885-15/e35/66450361_635277070299305_7036894278645508367_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/fdbd1abc77f9939c85299c1dfb46fdb0/5DD06CB7/t51.2885-15/e35/66006094_929954700685242_999243450638832460_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,
https://www.instagram.com/p/B0Q5kbBgp3H/,2019-07-23T15:19:38.000Z,https://scontent-icn1-1.cdninstagram.com/vp/2ebbc16c8af30e3b6b8f922ddc9bb366/5DE3263F/t51.2885-15/e35/s1080x1080/66286512_123512548923333_4780516547824889012_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"20190723
따릉이 2km + 그룹러닝 5.5km
.
사진 약간 주인공 느낌...? 진짜 되게 운영진 같아 보이네😥😥
오늘은 크루 정기모임 후 걸어서 집 복귀🏃🏃
저번과 달리 도림천코스 무사히 완주! 사실 보라매 진입해서 걸을 뻔 했지만 나름 걷지는 않고 거북이처럼 뛰어서 집결지까지🐢🐢
.
이태원과 강남을 휘저은데다 집까지 걸어오니 걸음수가....^^
아이고야 디다 디😫😫😫
.
#운동 #달리기 #자전거 #따릉이 #초보러너 #런린이 #나이키 #보라매공원 #미밴드 #미밴드3 #미핏 #workout #running #nike #NRC #miband #miband3 #mifit",https://scontent-icn1-1.cdninstagram.com/vp/da2016f87cdff8b1b9745d50718b8386/5DCB3D9F/t51.2885-15/e35/s1080x1080/66509590_2354744574740563_2931981018841007820_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/d85a739a846dfaf8f0728379c59b5ac1/5DE0B231/t51.2885-15/e35/s1080x1080/66127882_356149025040895_589192923315518210_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,
https://www.instagram.com/p/B0Q5h1WJPe5/,2019-07-23T15:19:17.000Z,https://scontent-icn1-1.cdninstagram.com/vp/f4220e5ecb15dc612a0bc4523ce2fcf4/5D3BB9EC/t51.2885-15/e35/66808499_361957084469083_8631080093981477957_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,"따흑씨 너모 아픔🤣🤣🤣🤣
.
.
.
#처음이자마지막 #아마도 #따릉이랑넘어짐 #마치 #만화처럼 #액정나가버림 #무릎도나감 #손바닥도나감 #어깨도나감 #따릉이 #보고싶어요 #봉구보이 #다음엔봉구보이랑 #눙물찔끔 #나는안울어 #당곡사거리 #성산대교 #자전거 #라이딩",https://scontent-icn1-1.cdninstagram.com/vp/35bdef4604e28827202e7ca0aa2c4406/5DE4B01F/t51.2885-15/e35/66496057_449051469269300_9130256574702224714_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,https://scontent-icn1-1.cdninstagram.com/vp/2528e294f6c6a478703a61ac60ea6d4a/5DC8F854/t51.2885-15/e35/67198417_376175096421941_6007198351065036108_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=105,https://scontent-icn1-1.cdninstagram.com/vp/42919031b88bd06f2690f6fcbc02bf7a/5DEBB31D/t51.2885-15/e35/66341693_1425184747639498_8458154825401136538_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,https://scontent-icn1-1.cdninstagram.com/vp/54ddbcd120cc2aa8644e1f9ee830f423/5DD64983/t51.2885-15/e35/65952853_145043556596350_3938811255409631879_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,,,,,
https://www.instagram.com/p/B0Q5WCnAdDG/,2019-07-23T15:17:40.000Z,https://scontent-icn1-1.cdninstagram.com/vp/fe05fb2e95f34545bf8a4b9c73a80ef5/5DE529D8/t51.2885-15/e35/64393107_2284643591851712_4153764378677142319_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,"오늘 하늘이 죠스바색이야.

#송정체육공원 #죠스바 #밤하늘 #하늘 #자전거 #따릉이 #서울세금이렇게써먹는중 #따릉이엉덩이아픔 #따릉이라이트좀점검해주세오 #그리고우리동네따릉이다어디갔어",https://scontent-icn1-1.cdninstagram.com/vp/a2c81f80c90c9c18733d4e9af939a010/5DCCBE7A/t51.2885-15/e35/66619134_1243487109109063_7292982809201720731_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,https://scontent-icn1-1.cdninstagram.com/vp/fe51d29a550eeb71c106164f5a0909b5/5DCBFCAA/t51.2885-15/e35/66473341_426652318062807_1560798431828058474_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,https://scontent-icn1-1.cdninstagram.com/vp/25a597188b0163905c36b468fe60e1ca/5DD3ADFE/t51.2885-15/e35/66711397_620407558467829_905465900747943413_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=101,https://scontent-icn1-1.cdninstagram.com/vp/37db318b6c2c535e23018cce255f9faf/5DCD39FA/t51.2885-15/e35/66654591_1298876133622680_1658824828673212174_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=100,https://scontent-icn1-1.cdninstagram.com/vp/6243a86cde792af7a79715c707545ccc/5DCD3D56/t51.2885-15/e35/66507737_866669647041011_3498124535806303243_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,https://scontent-icn1-1.cdninstagram.com/vp/e0ec0add79257696f89349a70304cf41/5DD0B4A2/t51.2885-15/e35/67447773_2439585812764475_7788933039339596641_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,https://scontent-icn1-1.cdninstagram.com/vp/c7f73e7da7f0162a71c49b28cceee71b/5DCBDCD0/t51.2885-15/e35/65896004_2595142373829370_5402419194583016968_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=110,https://scontent-icn1-1.cdninstagram.com/vp/d388e7a0f530740edf09641ee66ae30c/5D3BC81B/t51.2885-15/e35/66947324_984550208544295_7087490080582637721_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,
https://www.instagram.com/p/B0Q4yMIHGhq/,2019-07-23T15:12:47.000Z,https://scontent-icn1-1.cdninstagram.com/vp/55648c486c537c962f00c0591fc49c33/5DD72C4F/t51.2885-15/e35/s1080x1080/67834978_441201493129696_2049662637077800580_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=104,"서울 한남대교 누나랑 15km 자전거 완주 했다

#선팔맞팔 #자전거 #누나 #한남대교 #일상 #맞팔 #소통해요 #소통 #서울 #선팔 #맞팔 #인스타그램 #따릉이",,,,,,,,,
https://www.instagram.com/p/B0Q4kpRH-sj/,2019-07-23T15:10:56.000Z,https://scontent-icn1-1.cdninstagram.com/vp/8fc421ff6f8998bacce865a0c3a30455/5DB5E130/t51.2885-15/e35/66624992_2869040356445132_276703799334612552_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"#첫줄
#쌩얼주의 🙄
낮에 운동하고,
저녁엔
오랜만에 인스 만나서 또 운동.
누가보면 운동 중독인 줄 알겠네.
오늘 돌체라떼, 소세지빵 하나, 미니 카스테라 먹은게 전부...
너무 배고파 쓰러질 거 같아서 집에와서 타코야끼 먹어줌..🐙
오늘 땀 몇 바가지 쏟은 듯..
#도가니조심 .
.
.
.
#일상 #일상스타그램 #셀피 #셀카 #셀스타그램 #쌩얼 #생얼 #민낯 #쌩얼스타그램 #selfie #운동 #운동스타그램 #운동하는여자 #자전거 #가양대교 #한강 #야경 #한강야경 #안양천 #따릉이 🚲",,,,,,,,,
https://www.instagram.com/p/B0Q4IHgghT6/,2019-07-23T15:07:02.000Z,https://scontent-icn1-1.cdninstagram.com/vp/5e4df784a94e6a46b45754b0fa472727/5DB5DB7C/t51.2885-15/e35/66321177_152817199199790_247991142229143145_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"오늘도 힐링 끝 -

율울메이트 자전거 정기권 산다는거
잠시 보류시킴 😂",,,,,,,,,
https://www.instagram.com/p/B0Q3RqgnqXu/,2019-07-23T14:59:36.000Z,https://scontent-icn1-1.cdninstagram.com/vp/b9b382540e0060a1b2e918fff35d1ca4/5DCBB728/t51.2885-15/e35/p1080x1080/66397075_2300587560259158_6767406033434706719_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,"오늘은 야밤에 따릉이 (집 앞에 잠깐 나갔다가 따릉이 행)
#야밤 #따릉이 #자곡동 #문정동 #피자 #냠 #피씨방 #아이스티 #냠 #개더워 #",,,,,,,,,
https://www.instagram.com/p/B0Q3BJPJ7vz/,2019-07-23T14:57:21.000Z,https://scontent-icn1-1.cdninstagram.com/vp/5ae7fd671f35c9f8865f2eb0739fe60c/5DDFCFAD/t51.2885-15/e35/s1080x1080/65972842_370762383495902_2670622700577893036_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,#따릉이 는 이름도 귀엽다 🥰🌼🌸🌺🌼🥰🌸🌼🌸🧡,,,,,,,,,
https://www.instagram.com/p/B0Q2_8hFfkV/,2019-07-23T14:57:11.000Z,https://scontent-icn1-1.cdninstagram.com/vp/a775bd12c282c20d6030296e4613ddb9/5DCC8CE9/t51.2885-15/e35/66034991_353598085555120_5133678498937954437_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"🚴🏽‍♂️
#중랑천#따릉이#운동후라면",https://scontent-icn1-1.cdninstagram.com/vp/18d6e0ce4dc6c645f96dacc2001d7f54/5DB0E63B/t51.2885-15/e35/66044833_2409103425779649_4898583007631533264_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/7f23848c6b1d173b5d9bef167a21634b/5DE0D06D/t51.2885-15/e35/67683185_146616666408105_3263608235290693492_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/ef373906b067398fc5c915a0db4f600e/5DD6D51F/t51.2885-15/e35/s1080x1080/66649480_236284723921522_8520579889500496484_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,
https://www.instagram.com/p/B0Q1c_tHQpp/,2019-07-23T14:45:47.000Z,https://scontent-icn1-1.cdninstagram.com/vp/3db6ef778170bb503e8238c0a8b52726/5D3BC0DC/t51.2885-15/e35/67114179_2553105911380362_72984765403212446_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,"따릉이
릉
이

#따릉이 #데이트 #커플 #갬성 #일상 #맞팔 #follow #daily #자전거 #소통 #좋아요",,,,,,,,,
https://www.instagram.com/p/B0Q1KDWpw8T/,2019-07-23T14:41:05.000Z,https://scontent-icn1-1.cdninstagram.com/vp/197a9a683094d0f4323ee8c3982e8fb3/5DEE8D3B/t51.2885-15/e35/65749620_121988159075839_5688286664126632271_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=107,"⠀⠀⠀
-
오늘 진짜루 덥다🤯
이러다 더위 먹을거 같아
-
⠀⠀⠀
⠀⠀⠀
#일상 #일기 #일기장 #소통 #사진 #하늘사진 #하늘 #신호동 #어린이보호구역 #빨래 #빨래하면서 #자전거타기 #자전거 #따릉이 #🚲 #일상스타그램 #일기장그램 #일기스타그램 #빨래방 #insta #daily #diary #igers #tflers #오늘 #날씨 #핵더움 #빨리 #겨울 #왔으면",https://scontent-icn1-1.cdninstagram.com/vp/8bb02c3c9dc5853ba2d71c321ff38681/5DE292F0/t51.2885-15/e35/66878487_461182118069920_8823855711490958649_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=104,,,,,,,,
https://www.instagram.com/p/B0Q0WO0B0WY/,2019-07-23T14:34:00.000Z,https://scontent-icn1-1.cdninstagram.com/vp/cc49a8cf411ac6e562d74945e79102ad/5DD634BF/t51.2885-15/e35/s1080x1080/66670293_649490292217864_3056352666255697940_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=104,"진짜 진짜 좋아하는 순라길과 을지로 😊
마지막은 갑분 새로 산 운동복 자랑 앤 따릉이🚲",https://scontent-icn1-1.cdninstagram.com/vp/d0f5237fd0ba2549dfd9a98bef117a67/5DD224C5/t51.2885-15/e35/s1080x1080/67346321_372996333413666_3173683067741528497_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,,,,,,,,
https://www.instagram.com/p/B0QzJ1sATGc/,2019-07-23T14:23:35.000Z,https://scontent-icn1-1.cdninstagram.com/vp/1f1b6099c62e6177d93d894ab2d77120/5DDFDAE3/t51.2885-15/e35/s1080x1080/65904263_1269733619867186_175705430244325659_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=102,#서울시자전거 #따릉이 #퇴근길 #한강 #야경 #성수대교 #동호대교 #영동대교 뒤 #청담대교,,,,,,,,,
https://www.instagram.com/p/B0QyXcxnXBG/,2019-07-23T14:16:56.000Z,https://scontent-icn1-1.cdninstagram.com/vp/24de96ecdb11fd27c0455ade1dbe07c2/5D3B3C09/t51.2885-15/e35/66287843_190825851923043_2201484794252015541_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"새로 이사온곳에 대해 알아가는중
집앞에 따릉이가 있다
언니랑 저녁먹고 한시간 빌려서
전에 살던 동네 헬스장 가서 운동화 찾아오기
자전거 잼잼🤪
#서울시#따릉이#서울시따릉이#퇴근후#자전거운동#🚴🏻‍♀️",,,,,,,,,
https://www.instagram.com/p/B0QxuxkguBH/,2019-07-23T14:11:09.000Z,https://scontent-icn1-1.cdninstagram.com/vp/f2a4664655faec007437883d40279baf/5DE61CD2/t51.2885-15/e35/66448990_216860952625619_6778518405978491107_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,"-
잠실에서 반포까지 with👯‍♀️",,,,,,,,,
https://www.instagram.com/p/B0QxoO6ljCE/,2019-07-23T14:10:15.000Z,https://scontent-icn1-1.cdninstagram.com/vp/89c54ae34cd400c5b32b2f3ac61bf33e/5DEA93E1/t51.2885-15/e35/s1080x1080/66266584_764895790573982_1419002030277390698_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,백만년만의 따릉스,https://scontent-icn1-1.cdninstagram.com/vp/50d63dc6fdf55cd95da1a0077c244421/5DE7BC9F/t51.2885-15/e35/s1080x1080/66448309_463099731144830_2649345093810773681_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/fc4a5591eccc97b690ad50619aec0d67/5DE0F86F/t51.2885-15/e35/s1080x1080/65702224_321482638730050_4861406396568190339_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,
https://www.instagram.com/p/B0Qw9-8nbQK/,2019-07-23T14:04:29.000Z,https://scontent-icn1-1.cdninstagram.com/vp/929e010bfb840dde76a5d797344a8ef5/5DE52839/t51.2885-15/e35/s1080x1080/65776340_593661171163401_4564616859775273713_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"한강 라이딩쓰 다리보다 동고가 더아픔😂
#한강 #야경 #따릉이",,,,,,,,,
https://www.instagram.com/p/B0Qw7L8hFUP/,2019-07-23T14:04:06.000Z,https://scontent-icn1-1.cdninstagram.com/vp/c88008aaef52a3fd1f0e4e571fea3f15/5DEDF712/t51.2885-15/e35/s1080x1080/66922749_903234856678242_1868967500865256732_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,"😄
사진찍는 줄 알았다가
와삭🐣

#한강#따릉이#자벌레#스투시",,,,,,,,,
https://www.instagram.com/p/B0Quy_zhbva/,2019-07-23T13:45:30.000Z,https://scontent-icn1-1.cdninstagram.com/vp/11b56be6be1565faddbaf7c5308cb5ab/5DE5ECDF/t51.2885-15/e35/s1080x1080/66080741_407899766507117_1565647045449232245_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,#난지한강공원#따릉이#대서#여름밤#자전거 대서엔 역시 따릉이지😓,https://scontent-icn1-1.cdninstagram.com/vp/544e1db3f9f76ba758720ab53050b11c/5DE1FC3C/t51.2885-15/e35/s1080x1080/66767715_143092796785255_3889077500662814069_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,
https://www.instagram.com/p/B0QupBbpQTF/,2019-07-23T13:44:09.000Z,https://scontent-icn1-1.cdninstagram.com/vp/43d650655aed243ffb6777afd650e79a/5DB105BE/t51.2885-15/e35/66606162_2912170745466787_1258970983759865923_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"2019 #서울로그 서울은 '쉼'이다 #따릉이 🚲
#2019잘생겼다 #2019잘생겼다서울 #따릉이자전거 #자전거",https://scontent-icn1-1.cdninstagram.com/vp/c2f9b47b9aa59e3aa0a64c087cdd09ea/5DE6ABFE/t51.2885-15/e35/67167644_2523182967744387_6145104569182489142_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,
https://www.instagram.com/p/B0QuCYgJnC0/,2019-07-23T13:38:52.000Z,https://scontent-icn1-1.cdninstagram.com/vp/a903fb1afd5b173671c160a6c12d5116/5DE4ACBC/t51.2885-15/e35/s1080x1080/66383147_218235095806659_342827122188757922_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,#잠수교 #따릉이 #달리니까좋다 #유후 #🚴🏻‍♀️,,,,,,,,,
https://www.instagram.com/p/B0QtsBrHsAF/,2019-07-23T13:36:04.000Z,https://scontent-icn1-1.cdninstagram.com/vp/24683d9d034bf23480a382ce2417e7be/5D3BB8E2/t51.2885-15/e35/66655804_626762551153400_2060424087898510501_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=108,"#야간라이딩
을 할수밖에 없는 이유 ㅠㅠ
며칠동안 퇴근하면서 운동한답시고
때릉이를 탔더니 얼굴이 탔다..
나는 하얀피부가 생명이거늘
하아 미백을해도 안돌아온다..
그래서 당분간 저녁라이딩...
오랜만에 장거리타니 또 힘들다
.
.
#따릉이 #따릉이정기권 #자전거라이딩
#다이어트 #다음생애 #운동하자",,,,,,,,,
https://www.instagram.com/p/B0QtlKoBlQ7/,2019-07-23T13:34:53.000Z,https://scontent-icn1-1.cdninstagram.com/vp/94f8fdf1c96ff7d15c0f23deffe283e7/5DD05F06/t51.2885-15/e35/s1080x1080/67481224_152124335873628_4692195221087551360_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=100,혼자 따릉이타고 한강 왕복✌✌ #일상 #휴무 #서울 #따릉이 #자전거 #한강 #운동 #더워 #땀범벅 #뿌듯 #로망 #성공적,,,,,,,,,
https://www.instagram.com/p/B0Qtdy0lE4Y/,2019-07-23T13:33:52.000Z,https://scontent-icn1-1.cdninstagram.com/vp/160dbb8be658913e6077ce86d811cee5/5DEAF8FC/t51.2885-15/e35/67583129_228737424758717_1097324877221067010_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,"昨天趁著天氣好去漢江騎了腳踏車🚴‍♀️ 不過不是從大家熟悉的汝夷島開始騎，而是從옥수역（玉水站）騎到뚝섬（纛島）

除了玉水站離我宿舍比較近以外，也帶了點私心，但果然沒有人品好到可以就這樣遇到南俊😂

따릉이（類似我們的ubike）滿好騎的，電子儀表板還會顯示使用時間、騎乘里程數跟消耗的卡路里。價錢也很佛，單次使用有一小時、兩小時跟一整天，我昨天選的是兩小時2000的方案，但個人覺得來旅遊的話選一個小時1000的騎個意思意思就好了

另外，第一張照片是聖水大橋，在1994年曾經發生過崩塌意外，造成33人死亡、17人重傷，一直到1997年才又重新啟用。經過這麼多年，站在橋下還是感到很難過，願亡者安息。

#한강 #따릉이 #뚝섬 #성수대교",https://scontent-icn1-1.cdninstagram.com/vp/2805677ded12371e88e80451ecd2fac4/5DC9C13A/t51.2885-15/e35/65860556_570171023387481_8721230608427853976_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,,,,,
https://www.instagram.com/p/B0Qtcd_gs18/,2019-07-23T13:33:41.000Z,https://scontent-icn1-1.cdninstagram.com/vp/0c1cb3ed06e7478978580d00ff0871a0/5DDFD9AC/t51.2885-15/e35/s1080x1080/66411260_2301369906613048_364816408112117520_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,또🚲가🚲고🚲파 #한강#🐷#💕,https://scontent-icn1-1.cdninstagram.com/vp/cc85e7698b1f53259d95b2fe999404e0/5DE3983F/t51.2885-15/e35/s1080x1080/65931748_132944951280333_2408810154734608140_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/a55cd2adde7bc31c55397ca7d368a240/5DC98F22/t51.2885-15/e35/s1080x1080/66678276_657966904681170_3761348318230754768_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/ff31d2534012ed320d8b32a0bf4c9132/5DCD0752/t51.2885-15/e35/s1080x1080/66176465_661524817586467_9091121238413385509_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/30b19a817f8a45f4dce91c7275fceda7/5DD0329A/t51.2885-15/e35/s1080x1080/66296525_511204009639366_5621045600413028260_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,https://scontent-icn1-1.cdninstagram.com/vp/cb6df9cecc48042beba038b03eead633/5DD585EE/t51.2885-15/e35/s1080x1080/65861295_148370799574068_8343976100572195998_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com,,,,
https://www.instagram.com/p/B0QtBU4Aj5R/,2019-07-23T13:29:59.000Z,https://scontent-icn1-1.cdninstagram.com/vp/fbc64757431cea5fc664ac5edc01808b/5DC9866A/t51.2885-15/e35/s1080x1080/66158931_651423081935502_80666502889327413_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,"지난 한 주 통으로 쉬고 진짜 오랜만에 따릉이.
여의도한강공원 가서 라면 먹고 오자 했는데,
더워서 라면은 무슨ㅜㅜ 냉라면이랑 냉면이 생각났던 하루.
폭염에 힘들지만 집에 도착해서 샤워하면 정말 개운함ㅠㅠ
이 맛에 타는거지. 따릉이메이트와의 수다도 좋고💕
돌아올 때 대화가 확 줄어드는건 어쩔 수 없는ㅎㅎㅎ
#따릉이#따릉이메이트#스릉흔드#여의도한강공원#라면은가을에#등원후자유시간",https://scontent-icn1-1.cdninstagram.com/vp/5406359f304175c96c20ca1cd3e1c65f/5DB27D02/t51.2885-15/e35/s1080x1080/65938770_945355335803922_3799642065037079109_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=106,https://scontent-icn1-1.cdninstagram.com/vp/290bad56a95a0aadd001eac09cb4bd24/5DC774CB/t51.2885-15/e35/s1080x1080/66856744_2341378646102663_4864238363715688893_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=111,https://scontent-icn1-1.cdninstagram.com/vp/fb940bdee3d72b37d8bcbd5f81e7050b/5DE2D2EA/t51.2885-15/e35/s1080x1080/67109987_859189581123579_7454901263775028942_n.jpg?_nc_ht=scontent-icn1-1.cdninstagram.com&_nc_cat=103,,,,,,
